case_id,case_number,is_911_call,problem,primary_offense,date,latitude,longitude,city_id,precinct_id,neighborhood_id,police_force_id,year,month,day,hour
7151,10-160070,No,Officer Needs Help ,ASLT4,20100604,44.964078,-93.277815,0,5,39,7150,2010,06,04,20
7152,10-160563,No,Suspicious Person ,DISCON,20100605,44.981654999999996,-93.271963,0,1,1,7151,2010,06,05,1
7153,10-165824,No,Suspicious Person ,NARC,20100609,44.975539000000005,-93.278518,0,1,1,7152,2010,06,09,18
7154,10-174730,Yes,Burglary Dwlng In Progress ,BURGD,20100617,45.019414000000005,-93.289295,0,2,58,7153,2010,06,17,0
7155,10-190347,Yes,Customer Trouble ,DAMPRP,20100629,44.999685,-93.287989,0,2,9,7154,2010,06,29,16
7156,10-199474,Yes,Unknown Trouble ,OBSTRU,20100707,44.993876,-93.2499,0,3,52,7155,2010,07,07,1
7157,10-207678,No,High Risk Warrant Entry ,OBSTRU,20100713,44.994678,-93.299425,0,2,2,7156,2010,07,13,17
7158,10-213379,No,Suspicious Person ,FLMOVE,20100718,44.979626,-93.272499,0,1,1,7157,2010,07,18,2
7159,10-230237,No,Fight ,ASLTMP,20100801,44.979626,-93.272499,0,1,1,7158,2010,08,01,2
7160,10-244928,No,Suspicious Person ,FLEEFT,20100813,44.963321,-93.270211,0,5,39,7159,2010,08,13,15
7161,09-190716,No,Suspicious Person ,ASLT4,20090622,44.967514,-93.23615,0,1,6,7160,2009,06,22,18
7162,09-205982,No,Chase on Foot ,FLEEFT,20090705,44.996077,-93.31334100000001,0,2,31,7161,2009,07,05,0
7163,09-212633,No,High Risk Warrant Entry ,FENTRY,20090710,44.937746000000004,-93.256847,0,4,27,7162,2009,07,10,13
7164,09-216983,Yes,Emotionally Disturb Person ,OBSTRU,20090713,45.005559000000005,-93.253739,0,3,22,7163,2009,07,13,21
7165,09-227085,Yes,Domestic Abuse-In Progress ,DASTR,20090722,45.005555,-93.304422,0,2,12,7164,2009,07,22,0
7166,09-229759,No,Traffic Law Enforcement ,XSOUND,20090724,44.999111,-93.281842,0,2,9,7165,2009,07,24,3
7167,09-232409,No,Fight ,FORCE,20090726,44.981648,-93.273116,0,1,1,7166,2009,07,26,2
7168,09-247841,Yes,Narcotics ,LOITER,20090807,44.988974,-93.300446,0,2,2,7167,2009,08,07,22
7169,09-262725,No,Traffic Law Enforcement ,ASLT4,20090820,45.005562,-93.305683,0,2,12,7168,2009,08,20,9
7170,09-266435,No,Disturbance ,DISCON,20090823,44.979986,-93.274284,0,1,1,7169,2009,08,23,3
7171,09-270949,No,Suspicious Person ,OBSTRU,20090826,44.979626,-93.272499,0,1,1,7170,2009,08,26,21
7172,09-277252,Yes,Domestic Abuse-In Progress ,DASLT2,20090901,44.961364,-93.26109699999999,0,4,5,7171,2009,09,01,15
7173,10-295934,No,Drunk/Intoxicated Person ,DISCON,20100926,44.973564,-93.260302,0,1,44,7172,2010,09,26,13
7174,10-315663,No,Suspicious Vehicle ,FLEE,20101014,45.009636,-93.314826,0,2,12,7173,2010,10,14,22
7175,10-324063,No,Suspicious Person ,NARC,20101023,44.983838,-93.240936,0,3,36,7174,2010,10,23,1
7176,10-330887,No,Suspicious Person ,DISCON,20101030,44.980553,-93.23756,0,3,36,7175,2010,10,30,1
7177,10-339187,No,Suspicious Person ,ASLT4,20101107,44.980833000000004,-93.27195999999999,0,1,1,7176,2010,11,07,1
7178,10-342183,No,Chase on Foot ,NARC,20101110,44.999153,-93.293351,0,2,2,7177,2010,11,10,9
7179,10-352519,No,Domestic Abuse-In Progress ,DISCON,20101120,44.969381,-93.277816,0,1,18,7178,2010,11,20,22
7180,10-366756,Yes,Assault in Progress ,ASLT4,20101208,44.978019,-93.277025,0,1,1,7179,2010,12,08,0
7181,10-371623,No,Traffic Law Enforcement ,OBSTRU,20101214,44.951946,-93.262636,0,4,40,7180,2010,12,14,2
7182,11-013668,No,Traffic Law Enforcement ,NODL,20110115,44.980866,-93.270764,0,1,1,7181,2011,01,15,23
7183,11-020986,No,Suspicious Person ,ASLT4,20110124,44.979626,-93.272499,0,1,1,7182,2011,01,24,2
7184,11-028889,Yes,Drunk/Intoxicated Person ,FORCE,20110131,44.97487,-93.272104,0,1,1,7183,2011,01,31,23
7185,11-355611,Yes,Unknown Trouble ,ASLT5,20111127,44.973901,-93.272921,0,1,1,7184,2011,11,27,0
7186,11-358682,Yes,Emotionally Disturb Person ,CIC,20111130,44.932349,-93.263124,0,4,34,7185,2011,11,30,13
7187,11-370452,Yes,Unknown Trouble ,ASLT4,20111213,44.952843,-93.279659,0,5,45,7186,2011,12,13,12
7188,11-373680,No,Suspicious Person ,CBYMIN,20111217,44.981654999999996,-93.271963,0,1,1,7187,2011,12,17,0
7189,12-004433,No,Miscellaneous ,WT,20120105,44.938651,-93.257491,0,4,27,7188,2012,01,05,14
7190,12-007894,Yes,Suspicious Person ,TLE,20120109,44.981648,-93.273116,0,1,1,7189,2012,01,09,2
7191,12-026653,Yes,Suspicious Person ,DAMPRP,20120128,45.007922,-93.244708,0,3,41,7190,2012,01,28,4
7192,12-027645,No,Suspicious Person ,FORCE,20120129,44.979626,-93.272499,0,1,1,7191,2012,01,29,2
7193,12-030602,Yes,Theft ,THEFT,20120201,45.034696999999994,-93.247218,0,3,26,7192,2012,02,01,10
7194,12-047769,Yes,Domestic Abuse-In Progress ,DASTR,20120218,44.961364,-93.26109699999999,0,4,5,7193,2012,02,18,1
7195,12-053729,No,Suspicious Person ,LOITER,20120223,44.963324,-93.265106,0,4,5,7194,2012,02,23,22
7196,12-064893,Yes,Unwanted Person ,OBSTRU,20120306,44.977745,-93.269678,0,1,1,7195,2012,03,06,1
7197,10-107031,Yes,Fight ,FORCE,20100418,45.002033000000004,-93.28799000000001,0,2,9,7196,2010,04,18,3
7198,10-123846,No,Suspicious Person ,NARC,20100503,44.978407000000004,-93.278819,0,1,1,7197,2010,05,03,18
7199,10-132154,No,High Risk Warrant Entry ,AOA,20100512,45.030551,-93.29576999999999,0,2,21,7198,2010,05,12,9
7200,10-156713,No,Suspicious Person ,ASLT4,20100601,44.948353999999995,-93.26458199999999,0,4,40,7199,2010,06,01,23
7201,10-174720,Yes,Assault in Progress ,ASLT5,20100617,45.005555,-93.304422,0,2,12,7200,2010,06,17,0
7202,10-181232,Yes,Disturbance ,OBSTRU,20100622,44.964585,-93.27529200000001,0,5,39,7201,2010,06,22,3
7203,10-185757,No,Suspicious Person ,DISCON,20100625,45.014157,-93.30824399999999,0,2,38,7202,2010,06,25,20
7204,10-196132,No,Suspicious Vehicle ,LOITER,20100704,44.978019,-93.277025,0,1,1,7203,2010,07,04,1
7205,10-197539,No,Suspicious Person ,OBSTRU,20100705,44.93955,-93.254329,0,4,27,7204,2010,07,05,11
7206,10-214432,No,Fight ,FORCE,20100719,44.979186999999996,-93.27310899999999,0,1,1,7205,2010,07,19,3
7207,10-215535,Yes,Person with a Gun ,FORCE,20100720,45.020457,-93.307632,0,2,17,7206,2010,07,20,0
7208,10-221791,No,Suspicious Person ,OBSTRU,20100725,44.999128999999996,-93.28411700000001,0,2,9,7207,2010,07,25,1
7209,12-001332,Yes,Forgery in Progress ,CTRFT,20120102,44.940436,-93.247373,0,4,27,7208,2012,01,02,13
7210,12-018359,Yes,Unknown Trouble ,DASLT5,20120119,44.952842,-93.266434,0,4,40,7209,2012,01,19,21
7211,12-032715,Yes,Unknown Trouble ,DASTR,20120203,44.960035,-93.255511,0,4,5,7210,2012,02,03,5
7212,12-042157,Yes,Sound of Shots Fired ,OBSTRU,20120212,45.0177,-93.30064399999999,0,2,17,7211,2012,02,12,19
7213,12-058738,Yes,Fight ,DISCON,20120228,45.002526,-93.26157099999999,0,3,30,7212,2012,02,28,21
7214,12-064893,Yes,Unwanted Person ,OBSTRU,20120306,44.977745,-93.269678,0,1,1,7213,2012,03,06,1
7215,12-072642,No,Sound of Shots Fired ,TFPER,20120313,45.03335,-93.298957,0,2,21,7214,2012,03,13,0
7216,12-074674,No,Domestic Abuse-In Progress ,OBSTRU,20120314,44.948370000000004,-93.236855,0,4,46,7215,2012,03,14,15
7217,12-079345,Yes,Slumper ,CIC,20120318,44.949214000000005,-93.269018,0,4,40,7216,2012,03,18,0
7218,12-084913,Yes,Assault in Progress ,OBSTRU,20120322,44.964711,-93.277812,0,5,39,7217,2012,03,22,15
7219,12-103514,No,Suspicious Person ,DISCON,20120407,44.979626,-93.272499,0,1,1,7218,2012,04,07,0
7220,12-106230,Yes,Suspicious Person ,NARC,20120409,45.008406,-93.24736999999999,0,3,37,7219,2012,04,09,21
7221,10-358787,Yes,Robbery of Person ,ROBPAG,20101128,44.965672999999995,-93.26090699999999,0,4,44,7220,2010,11,28,20
7222,10-366756,Yes,Assault in Progress ,ASLT4,20101208,44.978019,-93.277025,0,1,1,7221,2010,12,08,0
7223,10-374668,Yes,Unknown Trouble ,ASLT4,20101217,44.994695,-93.297174,0,2,2,7222,2010,12,17,15
7224,11-000266,Yes,Unwanted Person ,OFPEN,20110101,45.006421,-93.247366,0,3,22,7223,2011,01,01,2
7225,11-006737,No,Suspicious Person ,ROBPAG,20110108,44.994685,-93.30445300000001,0,2,31,7224,2011,01,08,1
7226,11-011733,No,Suspicious Vehicle ,FLEE,20110113,44.991504,-93.307598,0,2,31,7225,2011,01,13,20
7227,11-014472,Yes,Domestic ,FC,20110117,45.005243,-93.256917,0,3,22,7226,2011,01,17,0
7228,11-045644,Yes,Domestic with Weapons ,ASLT4,20110217,45.025908,-93.314109,0,2,60,7227,2011,02,17,18
7229,11-048123,No,Fight ,ASLT4,20110220,44.981654999999996,-93.271963,0,1,1,7228,2011,02,20,2
7230,11-056093,Yes,Assault in Progress ,ASLT4,20110301,45.015868,-93.24734000000001,0,3,3,7229,2011,03,01,11
7231,11-073806,No,Suspicious Person ,OBSTRU,20110319,44.980781,-93.27429599999999,0,1,1,7230,2011,03,19,2
7232,11-081405,No,Fight ,OBSTRU,20110327,44.981648,-93.273116,0,1,1,7231,2011,03,27,2
7233,11-044606,No,Attempt Pick-Up ,AOFFND,20110216,44.948840000000004,-93.262672,0,4,40,7232,2011,02,16,19
7234,11-047821,Yes,Damage Property-In Progress,THREAT,20110219,44.970858,-93.21978,0,3,23,7233,2011,02,19,21
7235,11-059820,No,Fight ,DISCON,20110305,44.982469,-93.27195400000001,0,1,1,7234,2011,03,05,2
7236,11-074826,No,On Site ,FORCE,20110320,44.979986,-93.274284,0,1,1,7235,2011,03,20,2
7237,11-083816,No,Unknown Trouble ,ROBPAG,20110329,44.938651,-93.257491,0,4,27,7236,2011,03,29,18
7238,11-098397,No,Suspicious Person ,OPBOTT,20110412,44.999282,-93.247311,0,3,22,7237,2011,04,12,2
7239,11-110550,Yes,Unknown Trouble ,NARC,20110422,44.998261,-93.244809,0,3,66,7238,2011,04,22,23
7240,11-112045,Yes,Domestic Abuse-In Progress ,OBSTRU,20110424,45.004728,-93.26157099999999,0,3,30,7239,2011,04,24,3
7241,11-116773,No,Chase on Foot ,MVTAM,20110428,44.946674,-93.263288,0,4,8,7240,2011,04,28,22
7242,11-129706,No,Damage Property-In Progress,OBSTRU,20110510,44.982772,-93.28953800000001,0,2,48,7241,2011,05,10,2
7243,11-143284,Yes,Unknown Trouble ,DASLT5,20110522,44.952843,-93.279659,0,5,45,7242,2011,05,22,2
7244,11-165823,No,Burglary Biz - In Progress ,OBSTRU,20110610,44.960476,-93.252336,0,4,5,7243,2011,06,10,14
7245,12-086511,No,Assault in Progress ,ROBPAG,20120323,44.978339,-93.27106500000001,0,1,1,7244,2012,03,23,19
7246,11-203243,Yes,Check the Welfare ,HLTWEL,20110712,44.982845000000005,-93.264462,0,1,1,7245,2011,07,12,21
7247,11-206067,No,Disturbance ,DISCON,20110715,44.980866,-93.270764,0,1,1,7246,2011,07,15,2
7248,11-209297,Yes,Poss Personal Injury Acc ,DWIREF,20110718,44.98579,-93.261354,0,3,43,7247,2011,07,18,2
7249,10-278766,No,Disturbance ,BEGGAR,20100911,44.980833000000004,-93.27195999999999,0,1,1,7248,2010,09,11,1
7250,10-283889,Yes,Fight ,OBSTRU,20100915,44.948370000000004,-93.236855,0,4,46,7249,2010,09,15,15
7251,10-295637,No,Disturbance ,OBSTRU,20100926,44.980808,-93.27314100000001,0,1,1,7250,2010,09,26,1
7252,10-309311,No,Assault in Progress ,DASLT3,20101009,44.987797,-93.242766,0,3,36,7251,2010,10,09,2
7253,10-316584,No,Chase on Foot ,NARC,20101015,44.991192,-93.298199,0,2,2,7252,2010,10,15,19
7254,10-333025,No,Disturbance ,OBSTRU,20101101,44.980065,-93.271883,0,1,1,7253,2010,11,01,2
7255,10-364837,No,Suspicious Person ,LIQMOV,20101205,44.979626,-93.272499,0,1,1,7254,2010,12,05,23
7256,10-382545,No,Traffic Law Enforcement ,OBSTRU,20101227,45.010519,-93.30569799999999,0,2,12,7255,2010,12,27,0
7257,11-000183,No,Suspicious Person ,DISCON,20110101,44.998703000000006,-93.26351899999999,0,3,14,7256,2011,01,01,1
7258,11-004996,No,Suspicious Person ,ASLT4,20110106,44.97606,-93.274885,0,1,1,7257,2011,01,06,11
7259,11-006764,No,Suspicious Person ,DISCON,20110108,44.979626,-93.272499,0,1,1,7258,2011,01,08,2
7260,11-014480,Yes,Property Damage Accident ,DWI,20110117,44.977385,-93.26258,0,1,1,7259,2011,01,17,0
7261,10-325128,No,Fight ,DISCON,20101024,44.980833000000004,-93.27195999999999,0,1,1,7260,2010,10,24,2
7262,10-337890,Yes,Person with a Gun ,OBSTRU,20101105,44.948373,-93.230795,0,4,46,7261,2010,11,05,20
7263,10-339353,No,Suspicious Vehicle ,NARC,20101107,44.96093,-93.25171800000001,0,4,5,7262,2010,11,07,8
7264,10-346628,No,Disturbance ,ASLT4,20101114,44.980065,-93.271883,0,1,1,7263,2010,11,14,22
7265,10-350495,No,Traffic Law Enforcement ,OBSTRU,20101118,45.007729,-93.290523,0,2,9,7264,2010,11,18,19
7266,10-356089,No,Suspicious Person ,DISCON,20101125,44.979968,-93.273166,0,1,1,7265,2010,11,25,2
7267,10-371623,No,Traffic Law Enforcement ,OBSTRU,20101214,44.951946,-93.262636,0,4,40,7266,2010,12,14,2
7268,10-375326,No,Fight ,DISCON,20101218,44.980833000000004,-93.27195999999999,0,1,1,7267,2010,12,18,2
7269,11-011837,Yes,Domestic Abuse-In Progress ,OBSTRU,20110113,44.98826,-93.289389,0,2,2,7268,2011,01,13,23
7270,11-020986,No,Suspicious Person ,ASLT4,20110124,44.979626,-93.272499,0,1,1,7269,2011,01,24,2
7271,11-036605,No,Suspicious Person ,CONSME,20110208,44.97251,-93.275925,0,1,1,7270,2011,02,08,21
7272,11-039436,Yes,Suspicious Vehicle ,OBSTRU,20110211,44.988141999999996,-93.29410899999999,0,2,2,7271,2011,02,11,18
7273,11-041673,No,Suspicious Person ,OBSTRU,20110214,44.981648,-93.273116,0,1,1,7272,2011,02,14,2
7274,11-044136,No,Suspicious Person ,OBSTRU,20110216,44.978339,-93.27106500000001,0,1,1,7273,2011,02,16,11
7275,11-052337,Yes,Slumper w/Fire ,FLEE,20110225,44.970141999999996,-93.275997,0,1,18,7274,2011,02,25,1
7276,11-073806,No,Suspicious Person ,OBSTRU,20110319,44.980781,-93.27429599999999,0,1,1,7275,2011,03,19,2
7277,11-075592,No,Fight ,DISCON,20110321,44.981648,-93.273116,0,1,1,7276,2011,03,21,2
7278,11-093759,Yes,Fight ,NARC,20110407,44.977367,-93.27179699999999,0,1,1,7277,2011,04,07,20
7279,11-104458,Yes,Disturbance ,CSCR,20110417,44.964543,-93.255425,0,4,5,7278,2011,04,17,10
7280,11-117693,Yes,Domestic ,DASLT5,20110429,44.902494,-93.26268,0,4,59,7279,2011,04,29,17
7281,11-118154,Yes,Unknown Trouble ,ASLT4,20110429,44.988169,-93.300715,0,2,2,7280,2011,04,29,23
7282,11-130413,No,Suspicious Person ,WEAP,20110510,45.006926,-93.309488,0,2,12,7281,2011,05,10,17
7283,11-135395,No,Suspicious Person ,FORCE,20110515,44.948812,-93.297004,0,5,33,7282,2011,05,15,1
7284,11-148862,No,Fight ,FLEEFT,20110527,44.979986,-93.274284,0,1,1,7283,2011,05,27,0
7285,12-081270,Yes,Domestic Abuse-In Progress ,DASLT5,20120319,45.000240000000005,-93.290288,0,2,9,7284,2012,03,19,18
7286,12-082494,No,Suspicious Person ,LOITER,20120320,45.013028999999996,-93.290726,0,2,9,7285,2012,03,20,17
7287,12-112598,Yes,Disturbance ,DISCON,20120415,44.979986,-93.274284,0,1,1,7286,2012,04,15,18
7288,12-120946,No,Fight ,ROBPER,20120422,44.948364,-93.23863,0,4,13,7287,2012,04,22,22
7289,12-126344,Yes,Suspicious Person ,OBSTRU,20120427,44.967175,-93.247259,0,1,6,7288,2012,04,27,16
7290,12-141665,No,Domestic Abuse-In Progress ,DASTR,20120511,44.972467,-93.222619,0,3,23,7289,2012,05,11,3
7291,12-150915,Yes,Music-Loud ,OBSTRU,20120518,44.985777,-93.269574,0,1,51,7290,2012,05,18,23
7292,12-155225,No,Suspicious Person ,WEAP,20120522,45.005356,-93.284931,0,2,9,7291,2012,05,22,18
7293,12-158908,No,Suspicious Person ,MISC,20120525,44.979295,-93.27023,0,1,1,7292,2012,05,25,22
7294,12-184362,No,Miscellaneous ,FORCE,20120616,44.980065,-93.271883,0,1,1,7293,2012,06,16,2
7295,12-186514,No,Person with a Gun ,OBSTRU,20120618,44.981648,-93.273116,0,1,1,7294,2012,06,18,2
7296,12-193851,No,Assist Other Agency ,AOA,20120623,44.971827000000005,-93.28148900000001,0,1,18,7295,2012,06,23,23
7297,10-254738,No,Suspicious Person ,RECVEH,20100821,44.924232,-93.262538,0,4,64,7296,2010,08,21,18
7298,10-257942,No,Suspicious Vehicle ,ASLT4,20100824,44.935783,-93.262513,0,4,27,7297,2010,08,24,16
7299,10-262265,Yes,Domestic Abuse-In Progress ,DASLT5,20100827,44.94045,-93.25244,0,4,27,7298,2010,08,27,23
7300,10-276007,Yes,Assault in Progress ,ASLT4,20100908,44.996064000000004,-93.312061,0,2,31,7299,2010,09,08,17
7301,10-281154,No,Fight ,FLEEFT,20100913,44.980281,-93.26939300000001,0,1,1,7300,2010,09,13,2
7302,10-283889,Yes,Fight ,OBSTRU,20100915,44.948370000000004,-93.236855,0,4,46,7301,2010,09,15,15
7303,10-289750,No,Recover Vehicle ,BURGD,20100920,45.014996000000004,-93.300016,0,2,17,7302,2010,09,20,22
7304,10-295601,No,Fight ,DISCON,20100926,44.981654999999996,-93.271963,0,1,1,7303,2010,09,26,1
7305,10-295941,Yes,Narcotics ,NARC,20100926,44.949212,-93.27283800000001,0,4,40,7304,2010,09,26,13
7306,10-299524,Yes,Check the Welfare ,SUICDE,20100929,44.893312,-93.288342,0,5,84,7305,2010,09,29,21
7307,10-307977,No,Traffic Law Enforcement ,FLEE,20101007,44.940445000000004,-93.235929,0,4,10,7306,2010,10,07,22
7308,10-314657,No,Fight ,FLEEFT,20101013,45.005815000000005,-93.257554,0,3,37,7307,2010,10,13,23
7309,10-324088,No,Suspicious Person ,DISCON,20101023,44.979626,-93.272499,0,1,1,7308,2010,10,23,1
7310,10-338084,No,Fight ,DISCON,20101105,44.979626,-93.272499,0,1,1,7309,2010,11,05,23
7311,10-341444,Yes,Person with a Weapon ,ASLT5,20101109,44.948347,-93.280523,0,5,45,7310,2010,11,09,15
7312,10-351408,No,Suspicious Vehicle ,OBSTRU,20101119,44.980447,-93.309598,0,2,29,7311,2010,11,19,17
7313,10-356634,No,Suspicious Person ,ASLT4,20101126,44.974829,-93.25178199999999,0,1,25,7312,2010,11,26,3
7314,10-364837,No,Suspicious Person ,LIQMOV,20101205,44.979626,-93.272499,0,1,1,7313,2010,12,05,23
7315,11-000244,No,Suspicious Person ,DISCON,20110101,44.979186999999996,-93.27310899999999,0,1,1,7314,2011,01,01,2
7316,11-011837,Yes,Domestic Abuse-In Progress ,OBSTRU,20110113,44.98826,-93.289389,0,2,2,7315,2011,01,13,23
7317,11-041673,No,Suspicious Person ,OBSTRU,20110214,44.981648,-93.273116,0,1,1,7316,2011,02,14,2
7318,11-048123,No,Fight ,ASLT4,20110220,44.981654999999996,-93.271963,0,1,1,7317,2011,02,20,2
7319,11-060885,No,Unknown Trouble ,DASLT3,20110306,45.006909,-93.305683,0,2,12,7318,2011,03,06,7
7320,11-078926,No,Suspicious Person ,POSDPA,20110324,44.976808,-93.276431,0,1,1,7319,2011,03,24,18
7321,11-032003,Yes,Suspicious Person ,ASLT4,20110204,44.907092,-93.32582,0,5,83,7320,2011,02,04,2
7322,11-038829,No,Suspicious Vehicle ,OBSTRU,20110211,44.989810999999996,-93.25244599999999,0,3,36,7321,2011,02,11,2
7323,11-048139,Yes,Domestic Abuse-In Progress ,OBSTRU,20110220,44.960018,-93.261095,0,4,5,7322,2011,02,20,3
7324,11-061520,No,Suspicious Person ,DISCON,20110307,44.979626,-93.272499,0,1,1,7323,2011,03,07,1
7325,11-074767,No,Fight ,OBSTRU,20110320,44.980833000000004,-93.27195999999999,0,1,1,7324,2011,03,20,1
7326,11-094077,No,Disturbance ,LICVIO,20110408,44.980065,-93.271883,0,1,1,7325,2011,04,08,1
7327,11-095169,No,Suspicious Person ,TRSPAS,20110408,44.980781,-93.27429599999999,0,1,1,7326,2011,04,08,23
7328,11-112045,Yes,Domestic Abuse-In Progress ,OBSTRU,20110424,45.004728,-93.26157099999999,0,3,30,7327,2011,04,24,3
7329,11-118084,No,Suspicious Person ,FLEEFT,20110429,44.982093,-93.238155,0,3,36,7328,2011,04,29,22
7330,11-133054,Yes,Domestic ,OBSTRU,20110512,44.985502000000004,-93.303236,0,2,2,7329,2011,05,12,23
7331,11-141236,No,Suspicious Vehicle ,FLEE,20110520,44.967157,-93.288097,0,1,18,7330,2011,05,20,10
7332,11-143531,Yes,Burglary Dwlng In Progress ,WEAP,20110522,44.953744,-93.251825,0,4,13,7331,2011,05,22,13
7333,11-088541,Yes,Unknown Trouble ,ASLT4,20110402,44.952844,-93.281322,0,5,45,7332,2011,04,02,23
7334,11-090497,Yes,Customer Trouble ,FLEEFT,20110404,44.948347,-93.278808,0,5,16,7333,2011,04,04,22
7335,11-111889,Yes,Burglary Dwlng In Progress ,OBSTRU,20110424,44.986174,-93.251664,0,3,36,7334,2011,04,24,0
7336,11-118416,No,Miscellaneous ,FORCE,20110430,44.981654999999996,-93.271963,0,1,1,7335,2011,04,30,3
7337,11-119308,Yes,Person with a Gun ,KIDNAP,20110430,45.003096,-93.307022,0,2,12,7336,2011,04,30,23
7338,11-128504,No,Fight ,DISCON,20110509,44.980833000000004,-93.27195999999999,0,1,1,7337,2011,05,09,1
7339,11-136234,No,Suspicious Person ,WEAP,20110515,45.020463,-93.308902,0,2,38,7338,2011,05,15,22
7340,11-154349,No,Traffic Law Enforcement ,FLEEFT,20110531,45.014944,-93.294962,0,2,17,7339,2011,05,31,23
7341,11-159619,No,On Site ,DISCON,20110605,44.948353000000004,-93.270949,0,4,40,7340,2011,06,05,3
7342,11-160404,No,Disturbance ,DISCON,20110605,45.010112,-93.283373,0,2,9,7341,2011,06,05,22
7343,11-172455,Yes,Customer Trouble ,DISCON,20110616,44.961849,-93.242506,0,4,7,7342,2011,06,16,12
7344,11-174545,No,Loud Party ,OBSTRU,20110617,44.98157,-93.29687,0,2,48,7343,2011,06,17,23
7345,12-141012,Yes,Domestic with Weapons ,OBSTRU,20120510,44.945671000000004,-93.281373,0,5,16,7344,2012,05,10,16
7346,12-144977,Yes,ShotSpotter Activation ,WEAP,20120513,45.005959000000004,-93.296214,0,2,12,7345,2012,05,13,22
7347,12-168750,Yes,Fight ,THREAT,20120603,44.978339,-93.27106500000001,0,1,1,7346,2012,06,03,12
7348,12-183284,Yes,Person with a Gun ,WEAP,20120615,45.010118,-93.286438,0,2,9,7347,2012,06,15,11
7349,12-194164,No,Miscellaneous ,FORCE,20120624,44.981648,-93.273116,0,1,1,7348,2012,06,24,3
7350,12-203594,No,Bait Vehicle Auto Theft ,BAITV,20120702,44.965512,-93.271487,0,5,39,7349,2012,07,02,4
7351,12-113754,No,Suspicious Person ,OBSTRU,20120416,44.963327,-93.277813,0,5,39,7350,2012,04,16,22
7352,12-128923,Yes,Suspicious Person ,RIOT,20120430,44.981722,-93.274956,0,1,1,7351,2012,04,30,2
7353,12-145139,Yes,Assault in Progress ,911INT,20120514,44.967181,-93.26105799999999,0,1,44,7352,2012,05,14,3
7354,12-155702,Yes,Fight ,DAMPRP,20120523,44.982093,-93.238155,0,3,36,7353,2012,05,23,1
7355,12-171989,No,Suspicious Vehicle ,FLEE,20120606,44.948370000000004,-93.234278,0,4,46,7354,2012,06,06,7
7356,12-182999,Yes,Check the Welfare ,TRSPAS,20120615,44.978407000000004,-93.278819,0,1,1,7355,2012,06,15,2
7357,12-185468,Yes,Unwanted Person ,OBSTRU,20120617,44.987708000000005,-93.221562,0,3,61,7356,2012,06,17,0
7358,12-192572,No,Fight ,CURFEW,20120623,44.977367,-93.27179699999999,0,1,1,7357,2012,06,23,0
7359,12-194038,No,Fight ,FORCE,20120624,44.981648,-93.273116,0,1,1,7358,2012,06,24,1
7360,12-208629,Yes,Narcotics ,NARC,20120706,44.986987,-93.30449,0,2,2,7359,2012,07,06,11
7361,12-220783,Yes,Unknown Trouble ,ASLT5,20120716,45.005941,-93.292814,0,2,9,7360,2012,07,16,18
7362,12-143001,Yes,Theft ,BURGTL,20120512,44.948344,-93.21463,0,4,85,7361,2012,05,12,5
7363,12-151161,No,Disturbance ,OBSTRU,20120519,44.981654999999996,-93.271963,0,1,1,7362,2012,05,19,2
