subject_id,race,sex,age,has_injury,role,role_number,resistance
12189,White,Male,20,,S,1,Commission of Crime
12190,Black,Male,24,No,OT,1,Unspecified
12191,White,Male,21,,OT,1,Verbal Non-Compliance
12192,White,Male,66,Yes,A,1,Assaulted Officer
12193,Black,Male,38,Yes,S,1,Commission of Crime
12194,Black,Male,22,No,A,1,Assaulted Officer
12195,Black,Male,25,,A,1,Assaulted Officer
12196,Black,Male,20,,S,3,Commission of Crime
12197,Black,Male,25,,S,1,Verbal Non-Compliance
12198,Asian,Male,27,,A,1,Unspecified
12199,Asian,Male,20,No,A,1,Fled on Foot
12200,Black,Male,23,Yes,OT,1,Tensed
12201,Black,Male,19,No,A,1,Tensed
12202,White,Male,26,No,A,1,Tensed
12203,Black,Female,15,,A,1,Commission of Crime
12204,Black,Male,21,,A,1,Fled on Foot
12205,Black,Male,22,No,A,1,Fled on Foot
12206,Black,Male,20,Yes,A,1,Fled on Foot
12207,Black,Male,30,,A,1,Tensed
12208,Black,Male,21,Yes,A,1,Assaulted Officer
12209,White,Male,22,,OT,1,Verbal Non-Compliance
12210,White,Male,27,,A,1,Unspecified
12211,Black,Male,30,No,A,1,Fled on Foot
12212,Black,Male,31,No,A,2,Unspecified
12213,Black,Male,30,Yes,A,1,Commission of Crime
12214,Black,Female,0,,OT,1,Commission of Crime
12215,Native American,Male,22,Yes,A,4,Fled on Foot
12216,White,Male,36,No,A,1,Tensed
12217,Black,Male,28,No,A,1,Tensed
12218,White,Male,31,No,A,1,Assaulted Officer
12219,Black,Male,15,No,A,1,Tensed
12220,Black,Male,27,Yes,A,1,Commission of Crime
12221,White,Male,26,Yes,A,1,Assaulted Officer
12222,Native American,Male,35,Yes,A,1,Verbal Non-Compliance
12223,White,Male,57,Yes,OT,1,Assaulted Officer
12224,Other / Mixed Race,Male,16,,A,1,Verbal Non-Compliance
12225,Black,Male,39,Yes,A,1,Tensed
12226,Black,Male,28,Yes,A,1,Assaulted Officer
12227,White,Male,37,,A,1,Unspecified
12228,Black,Female,17,,A,1,Tensed
12229,Black,Male,18,No,V,1,Assaulted Officer
12230,Other / Mixed Race,Male,35,,S,1,Commission of Crime
12231,Black,Male,22,No,A,1,Fled on Foot
12232,Black,Male,35,,A,1,Unspecified
12233,Other / Mixed Race,Male,63,No,OT,1,Tensed
12234,Black,Male,28,Yes,A,1,Fled on Foot
12235,White,Male,20,Yes,A,1,Tensed
12236,Black,Female,20,,S,1,Commission of Crime
12237,White,Male,31,No,A,1,Unspecified
12238,Black,Female,21,,A,2,Tensed
12239,White,Male,31,No,OT,1,Verbal Non-Compliance
12240,Black,Male,15,Yes,A,1,Commission of Crime
12241,Black,Male,46,No,A,1,Fled on Foot
12242,White,Male,24,No,A,1,Fled on Foot
12243,Other / Mixed Race,Male,18,Yes,A,2,Verbal Non-Compliance
12244,Black,Male,25,Yes,A,1,Assaulted Officer
12245,Black,Male,24,Yes,A,1,Commission of Crime
12246,Black,Male,24,,A,2,Commission of Crime
12247,Black,Male,52,,A,1,Tensed
12248,Black,Male,22,,A,1,Unspecified
12249,Black,Male,14,,S,1,Verbal Non-Compliance
12250,White,Male,28,Yes,A,1,Tensed
12251,Black,Male,29,No,A,1,Unspecified
12252,Native American,Male,32,Yes,A,1,Fled in Vehicle
12253,Black,Male,33,,A,1,Commission of Crime
12254,Black,Female,28,,A,1,Tensed
12255,White,Male,33,,A,1,Commission of Crime
12256,Black,Female,18,,S,1,Commission of Crime
12257,White,Male,28,No,A,1,Tensed
12258,Black,Male,23,,A,1,Tensed
12259,Black,Male,45,No,S,1,Fled on Foot
12260,White,Male,24,Yes,A,3,Commission of Crime
12261,Black,Male,21,Yes,A,1,Assaulted Officer
12262,Black,Male,19,Yes,A,1,Assaulted Officer
12263,Black,Female,18,No,V,1,Assaulted Officer
12264,Black,Male,27,Yes,A,1,Assaulted Officer
12265,Black,Male,24,No,A,1,Fled on Foot
12266,Black,Male,24,,A,2,Verbal Non-Compliance
12267,Unknown,Unknown,31,Yes,A,1,Commission of Crime
12268,White,Male,51,No,OT,1,Commission of Crime
12269,White,Male,48,Yes,A,1,Commission of Crime
12270,Black,Male,13,No,A,1,Commission of Crime
12271,Black,Male,27,,S,1,Commission of Crime
12272,Unknown,Unknown,31,Yes,A,1,Commission of Crime
12273,not recorded,Null,0,,S,1,Commission of Crime
12274,White,Male,24,No,A,1,Commission of Crime
12275,Other / Mixed Race,Male,37,Yes,S,1,Commission of Crime
12276,Black,Male,47,No,A,1,Fled on Foot
12277,White,Male,70,Yes,A,1,Commission of Crime
12278,Black,Male,32,No,O,1,Verbal Non-Compliance
12279,Black,Male,20,No,A,1,Tensed
12280,Black,Male,47,No,A,1,Commission of Crime
12281,Unknown,Male,36,Yes,A,1,Tensed
12282,Black,Male,18,No,V,1,Assaulted Officer
12283,Unknown,Male,31,Yes,S,1,Tensed
12284,Black,Male,19,,A,1,Tensed
12285,White,Male,27,Yes,OT,1,Tensed
12286,Black,Male,25,,A,1,Fled on Foot
12287,Black,Male,14,Yes,A,1,Fled on Foot
12288,White,Male,50,Yes,A,1,Tensed
12289,Other / Mixed Race,Male,37,Yes,S,1,Commission of Crime
12290,White,Male,53,Yes,A,1,Tensed
12291,White,Male,20,Yes,A,1,Tensed
12292,Black,Male,27,,A,1,Tensed
12293,Black,Male,33,Yes,A,1,Tensed
12294,Black,Male,23,No,A,1,Fled on Foot
12295,White,Male,20,Yes,A,1,Fled on Foot
12296,White,Male,49,No,A,2,Commission of Crime
12297,Black,Male,30,Yes,A,1,Commission of Crime
12298,Black,Male,26,No,A,1,Fled on Foot
12299,Black,Male,43,Yes,OT,1,Tensed
12300,Black,Male,18,,A,1,Tensed
12301,Other / Mixed Race,Male,40,Yes,S,1,Tensed
12302,Black,Male,41,Yes,A,1,Fled on Foot
12303,Black,Male,22,Yes,A,1,Unspecified
12304,White,Male,28,No,OT,1,Tensed
12305,White,Male,28,Yes,S,1,Tensed
12306,Black,Male,24,Yes,A,1,Tensed
12307,Black,Male,45,No,A,1,Commission of Crime
12308,Black,Female,16,No,A,1,Tensed
12309,Black,Male,25,,A,1,Commission of Crime
12310,Black,Male,22,Yes,A,1,Fled on Foot
12311,Black,Male,29,No,A,1,Commission of Crime
12312,Black,Female,38,Yes,OT,1,Tensed
12313,Black,Male,22,Yes,A,1,Commission of Crime
12314,White,Male,45,No,A,1,Tensed
12315,Black,Male,19,No,A,1,Tensed
12316,Black,Female,23,Yes,A,2,Assaulted Officer
12317,White,Male,26,,OT,1,Tensed
12318,Black,Male,44,,A,1,Fled on Foot
12319,Black,Female,15,No,OT,1,Assaulted Officer
12320,Black,Female,30,Yes,A,1,Tensed
12321,Black,Male,30,Yes,A,1,Tensed
12322,Black,Male,46,Yes,A,1,Assaulted Officer
12323,Black,Male,20,,S,1,Commission of Crime
12324,Black,Male,33,Yes,A,1,Assaulted Officer
12325,White,Male,30,,A,1,Tensed
12326,Black,Male,26,No,A,1,Fled in Vehicle
12327,Black,Male,24,No,A,1,Fled on Foot
12328,Black,Male,22,,A,1,Verbal Non-Compliance
12329,Black,Male,21,,A,1,Tensed
12330,Black,Male,26,,A,1,Assaulted Officer
12331,White,Male,50,Yes,A,1,Tensed
12332,Black,Male,30,No,A,1,Fled on Foot
12333,Black,Male,29,Yes,A,1,Commission of Crime
12334,Native American,Female,17,Yes,A,2,Fled in Vehicle
12335,Black,Male,29,,A,1,Tensed
12336,Black,Male,30,,A,2,Commission of Crime
12337,Black,Male,20,,A,1,Fled on Foot
12338,Black,Male,20,Yes,A,1,Commission of Crime
12339,White,Male,25,Yes,A,1,Fled on Foot
12340,Black,Male,23,No,A,1,Tensed
12341,Asian,Male,23,Yes,A,1,Commission of Crime
12342,Black,Male,32,Yes,A,1,Fled in Vehicle
12343,Black,Male,32,No,A,1,Tensed
12344,Black,Male,34,Yes,A,1,Unspecified
12345,Black,Male,21,Yes,A,1,Tensed
12346,Black,Female,21,Yes,A,1,Assaulted Officer
12347,White,Male,24,No,A,2,Commission of Crime
12348,Black,Male,29,,OT,1,Tensed
12349,Native American,Male,37,No,A,1,Commission of Crime
12350,Black,Male,29,No,A,1,Assaulted Officer
12351,Black,Male,42,,S,1,Verbal Non-Compliance
12352,Black,Male,15,Yes,A,1,Tensed
12353,Black,Male,24,,A,1,Commission of Crime
12354,Black,Male,61,No,A,1,Unspecified
12355,White,Male,37,No,S,1,Assaulted Officer
12356,Black,Female,31,No,A,1,Verbal Non-Compliance
12357,Black,Male,0,,S,1,Commission of Crime
12358,White,Male,53,,A,3,Tensed
12359,Black,Male,27,No,A,1,Unspecified
12360,Black,Male,17,Yes,A,1,Fled on Foot
12361,Black,Male,27,Yes,A,1,Commission of Crime
12362,White,Male,41,Yes,A,1,Fled in Vehicle
12363,Black,Male,54,Yes,OT,1,Verbal Non-Compliance
12364,Black,Male,13,Yes,A,3,Fled on Foot
12365,Asian,Male,28,Yes,A,1,Verbal Non-Compliance
12366,Black,Male,22,No,A,1,Fled on Foot
12367,Black,Male,32,Yes,A,1,Commission of Crime
12368,White,Male,34,Yes,A,1,Commission of Crime
12369,Black,Male,29,No,A,2,Tensed
12370,Black,Male,19,Yes,A,1,Fled on Foot
12371,Other / Mixed Race,Male,24,Yes,A,1,Commission of Crime
12372,Other / Mixed Race,Male,44,Yes,A,1,Unspecified
12373,Black,Male,20,Yes,A,1,Tensed
12374,Native American,Male,49,Yes,A,1,Unspecified
12375,White,Male,21,Yes,A,1,Tensed
12376,Black,Male,28,No,A,1,Tensed
12377,Black,Male,25,Yes,A,1,Unspecified
12378,Black,Female,23,No,A,1,Assaulted Officer
12379,White,Male,24,Yes,A,1,Verbal Non-Compliance
12380,Native American,Male,23,No,A,1,Verbal Non-Compliance
12381,Native American,Male,32,,OT,1,Fled on Foot
12382,White,Male,53,Yes,A,1,Tensed
12383,White,Male,41,No,A,1,Verbal Non-Compliance
12384,White,Male,59,Yes,A,1,Commission of Crime
12385,Black,Female,21,,A,2,Tensed
12386,Black,Male,31,Yes,OT,1,Unspecified
12387,White,Male,22,No,A,1,Commission of Crime
12388,White,Male,41,Yes,A,1,Fled in Vehicle
12389,Black,Male,49,No,A,1,Commission of Crime
12390,Black,Male,35,,A,1,Verbal Non-Compliance
12391,White,Male,29,No,A,1,Fled on Foot
12392,Black,Male,0,No,OT,2,Commission of Crime
12393,Black,Male,30,No,OT,1,Verbal Non-Compliance
12394,Black,Male,20,No,S,2,Unspecified
12395,Black,Male,27,Yes,OT,1,Tensed
12396,White,Male,21,Yes,OT,1,Tensed
12397,Black,Male,28,,A,1,Fled on Foot
12398,Black,Male,30,,A,1,Fled on Foot
12399,Black,Male,22,Yes,A,1,Assaulted Officer
12400,Black,Male,50,No,A,1,Tensed
12401,Black,Male,23,Yes,A,1,Tensed
12402,White,Male,48,,A,1,Verbal Non-Compliance
12403,Other / Mixed Race,Male,17,No,A,1,Tensed
12404,not recorded,Male,27,,A,2,Tensed
12405,Black,Male,17,,A,2,Verbal Non-Compliance
12406,Black,Male,18,,S,1,Commission of Crime
12407,Black,Male,35,No,A,1,Fled on Foot
12408,Black,Male,23,Yes,A,1,Commission of Crime
12409,Black,Male,21,No,A,1,Fled on Foot
12410,Black,Male,19,Yes,A,1,Fled on Foot
12411,Black,Male,38,,S,1,Commission of Crime
12412,Black,Male,35,Yes,A,1,Fled in Vehicle
12413,Black,Male,24,Yes,A,1,Commission of Crime
12414,White,Male,25,Yes,S,1,Tensed
12415,Black,Male,25,No,A,1,Unspecified
12416,Black,Male,22,Yes,A,1,Commission of Crime
12417,White,Male,22,No,A,1,Commission of Crime
12418,Other / Mixed Race,Male,40,No,A,1,Assaulted Officer
12419,White,Male,17,Yes,S,1,Fled on Foot
12420,Black,Male,41,No,A,1,Tensed
12421,Black,Female,30,Yes,A,1,Tensed
12422,Black,Male,20,No,A,1,Tensed
12423,Black,Female,22,No,A,3,Commission of Crime
12424,White,Male,30,No,A,1,Tensed
12425,Black,Male,44,No,A,1,Fled on Foot
12426,White,Male,33,Yes,A,1,Assaulted Officer
12427,White,Male,22,,A,1,Commission of Crime
12428,White,Male,27,Yes,A,1,Assaulted Officer
12429,Asian,Male,25,No,A,1,Commission of Crime
12430,White,Male,48,No,OT,1,Verbal Non-Compliance
12431,Black,Male,20,No,A,1,Fled on Foot
12432,Black,Male,19,Yes,A,1,Fled on Foot
12433,Black,Male,22,No,A,1,Assaulted Officer
12434,Black,Male,49,,A,1,Tensed
12435,White,Male,57,,A,1,Tensed
12436,Unknown,Unknown,31,Yes,A,1,Commission of Crime
12437,Black,Male,24,No,A,1,Fled on Foot
12438,White,Male,37,No,S,1,Assaulted Officer
12439,Black,Male,38,Yes,A,1,Fled on Foot
12440,Black,Male,37,No,V,1,Verbal Non-Compliance
12441,White,Male,70,Yes,A,1,Commission of Crime
12442,Black,Male,20,No,A,1,Tensed
12443,Black,Male,50,Yes,A,1,Commission of Crime
12444,Black,Male,32,Yes,A,1,Fled in Vehicle
12445,Black,Male,22,No,A,1,Tensed
12446,Black,Male,16,,A,1,Commission of Crime
12447,Black,Male,42,,A,1,Tensed
12448,Other / Mixed Race,Male,28,Yes,A,1,Assaulted Officer
12449,Black,Male,19,No,A,1,Tensed
12450,Black,Male,30,No,A,1,Tensed
12451,Unknown,Male,33,Yes,O,1,Unspecified
12452,Other / Mixed Race,Male,36,Yes,V,1,Tensed
12453,Other / Mixed Race,Male,21,,A,1,Verbal Non-Compliance
12454,Black,Male,21,Yes,A,1,Commission of Crime
12455,White,Male,22,Yes,A,1,Assaulted Officer
12456,Black,Male,14,,A,1,Verbal Non-Compliance
12457,Black,Male,29,No,A,2,Assaulted Officer
12458,Black,Female,21,No,A,1,Commission of Crime
12459,White,Male,21,,A,1,Tensed
12460,Black,Male,23,Yes,A,1,Commission of Crime
12461,Black,Male,51,No,A,1,Assaulted Officer
12462,White,Male,30,Yes,A,1,Tensed
12463,Black,Male,33,,A,1,Commission of Crime
12464,White,Female,46,,A,3,Assaulted Officer
12465,Black,Male,22,,S,1,Unspecified
12466,Black,Male,35,No,A,1,Tensed
12467,White,Male,45,Yes,A,1,Tensed
12468,Black,Male,37,No,A,1,Commission of Crime
12469,Black,Female,18,,S,1,Commission of Crime
12470,Black,Male,21,,A,1,Unspecified
12471,Black,Male,21,No,OT,2,Commission of Crime
12472,Other / Mixed Race,Male,20,,A,2,Commission of Crime
12473,White,Male,23,Yes,A,1,Fled in Vehicle
12474,Black,Male,22,Yes,A,1,Commission of Crime
12475,Black,Male,27,Yes,A,1,Tensed
12476,Native American,Female,40,,A,1,Tensed
12477,Other / Mixed Race,Male,56,No,A,1,Fled on Foot
12478,Black,Male,35,No,A,1,Fled on Foot
12479,White,Female,23,,A,2,Commission of Crime
12480,White,Male,28,No,A,1,Tensed
12481,Black,Female,27,,A,1,Tensed
12482,Black,Male,29,No,A,2,Tensed
12483,Black,Male,23,Yes,A,1,Tensed
12484,Black,Male,22,No,A,1,Commission of Crime
12485,White,Male,59,,OT,1,Tensed
12486,Black,Male,46,No,A,1,Assaulted Officer
12487,White,Male,24,Yes,A,3,Commission of Crime
12488,White,Male,24,Yes,S,1,Assaulted Officer
12489,Black,Male,32,,A,1,Commission of Crime
12490,White,Male,30,No,A,1,Fled on Foot
12491,Other / Mixed Race,Male,18,,A,1,Assaulted Officer
12492,White,Male,29,Yes,A,1,Assaulted Officer
12493,White,Male,37,No,S,1,Assaulted Officer
12494,Black,Male,0,,OT,2,Verbal Non-Compliance
12495,Black,Male,47,No,A,1,Fled on Foot
12496,Black,Male,28,Yes,A,1,Fled on Foot
12497,Black,Male,45,No,A,1,Unspecified
12498,Black,Female,26,No,A,1,Unspecified
12499,Other / Mixed Race,Male,29,,A,1,Commission of Crime
12500,White,Male,63,No,A,1,Unspecified
12501,Other / Mixed Race,Male,34,No,A,1,Verbal Non-Compliance
12502,Black,Male,43,,A,1,Unspecified
12503,White,Male,23,,A,1,Verbal Non-Compliance
12504,Black,Male,38,No,A,2,Verbal Non-Compliance
12505,White,Male,45,Yes,S,1,Commission of Crime
12506,Black,Male,47,No,A,1,Verbal Non-Compliance
12507,White,Male,22,No,A,1,Verbal Non-Compliance
12508,White,Male,25,Yes,A,1,Assaulted Officer
12509,Black,Male,38,Yes,A,3,Fled on Foot
12510,Other / Mixed Race,Male,17,Yes,A,2,Verbal Non-Compliance
12511,Black,Male,20,,OT,1,Verbal Non-Compliance
12512,White,Male,30,,A,1,Tensed
12513,Black,Male,22,Yes,A,1,Fled on Foot
12514,Black,Male,22,No,A,1,Fled in Vehicle
12515,Other / Mixed Race,Male,51,Yes,A,1,Commission of Crime
12516,Black,Male,25,Yes,A,2,Tensed
12517,White,Male,27,Yes,OT,1,Assaulted Officer
12518,Black,Male,29,,A,1,Tensed
12519,White,Male,26,Yes,A,1,Commission of Crime
12520,White,Male,26,Yes,A,1,Assaulted Officer
12521,Black,Male,22,,A,1,Tensed
12522,Black,Male,16,,OT,1,Assaulted Officer
12523,Other / Mixed Race,Male,25,Yes,A,1,Commission of Crime
12524,Black,Male,54,Yes,A,1,Assaulted Officer
12525,Black,Male,29,Yes,A,1,Commission of Crime
12526,Black,Male,26,,A,1,Commission of Crime
12527,Black,Female,21,Yes,A,1,Assaulted Officer
12528,White,Male,25,Yes,A,1,Assaulted Officer
12529,White,Male,26,Yes,A,1,Assaulted Officer
12530,Black,Male,22,Yes,A,2,Commission of Crime
12531,Black,Male,24,,S,1,Commission of Crime
12532,White,Male,21,,A,1,Commission of Crime
12533,Other / Mixed Race,Male,17,Yes,A,1,Tensed
12534,Black,Male,22,,S,1,Tensed
12535,Black,Male,21,Yes,A,1,Commission of Crime
12536,Black,Male,17,Yes,A,1,Fled on Foot
12537,Black,Male,49,Yes,OT,1,Tensed
12538,Black,Female,16,,A,1,Commission of Crime
12539,Native American,Male,23,Yes,A,1,Tensed
12540,Black,Male,19,Yes,A,2,Verbal Non-Compliance
12541,not recorded,Male,29,No,OT,1,Unspecified
12542,White,Female,37,,A,1,Assaulted Officer
12543,Black,Male,41,Yes,S,0,Fled on Foot
12544,Black,Female,25,,A,1,Verbal Non-Compliance
12545,Black,Male,28,No,A,1,Tensed
12546,White,Male,18,Yes,A,1,Fled on Foot
12547,White,Male,23,Yes,A,1,Fled on Foot
12548,Black,Male,40,Yes,A,1,Commission of Crime
12549,Black,Male,32,Yes,A,1,Tensed
12550,Black,Male,28,Yes,A,1,Tensed
12551,White,Male,33,Yes,A,1,Assaulted Officer
12552,Black,Male,33,Yes,A,1,Tensed
12553,White,Male,29,Yes,A,1,Fled on Foot
12554,Black,Male,22,No,A,1,Verbal Non-Compliance
12555,Black,Male,54,Yes,A,1,Assaulted Officer
12556,Black,Male,19,Yes,A,1,Fled on Foot
12557,Black,Male,23,No,A,1,Tensed
12558,White,Male,44,No,A,1,Commission of Crime
12559,Black,Male,15,,A,1,Unspecified
12560,White,Male,23,,A,1,Tensed
12561,Black,Male,24,Yes,A,1,Commission of Crime
12562,White,Male,22,No,OT,1,Tensed
12563,White,Male,16,Yes,A,1,Tensed
12564,Black,Male,35,,S,2,Commission of Crime
12565,Native American,Male,38,Yes,A,1,Unspecified
12566,Black,Male,22,Yes,A,1,Tensed
12567,Black,Male,28,Yes,A,1,Fled on Foot
12568,Native American,Male,26,Yes,S,1,Verbal Non-Compliance
12569,Black,Male,14,No,A,3,Fled on Foot
12570,Black,Male,30,No,A,1,Tensed
12571,Black,Male,34,,A,1,Tensed
12572,Black,Male,15,No,A,1,Fled on Foot
12573,Black,Male,35,No,A,1,Verbal Non-Compliance
12574,Black,Female,27,No,A,1,Fled on Foot
12575,Native American,Male,19,Yes,A,1,Fled on Foot
12576,Black,Male,27,No,A,2,Commission of Crime
12577,Black,Male,22,No,A,1,Tensed
12578,Black,Male,21,No,A,1,Fled on Foot
12579,Black,Male,49,Yes,A,1,Tensed
12580,Other / Mixed Race,Male,35,No,A,4,Verbal Non-Compliance
12581,Black,Female,22,,S,2,Unspecified
12582,White,Male,21,Yes,A,1,Fled on Foot
12583,Black,Male,18,Yes,A,1,Fled on Foot
12584,Black,Male,33,Yes,A,1,Commission of Crime
12585,Black,Male,32,No,A,1,Fled on Foot
12586,Black,Male,55,Yes,A,1,Tensed
12587,Black,Male,39,,A,1,Commission of Crime
12588,Native American,Male,24,,A,1,Tensed
12589,Native American,Male,34,No,S,1,Tensed
12590,Native American,Male,45,No,A,2,Tensed
12591,Black,Male,21,Yes,A,2,Tensed
12592,White,Male,33,,A,1,Tensed
12593,Other / Mixed Race,Male,16,No,A,2,Fled on Foot
12594,White,Male,21,,A,1,Tensed
12595,White,Male,30,No,A,1,Fled on Foot
12596,White,Male,39,Yes,V,1,Verbal Non-Compliance
12597,Black,Male,28,Yes,A,1,Fled on Foot
12598,Black,Female,22,No,A,1,Commission of Crime
12599,Black,Male,20,No,A,1,Tensed
12600,White,Male,25,No,S,2,Commission of Crime
12601,Black,Male,34,,A,1,Fled on Foot
12602,Black,Male,29,,A,1,Tensed
12603,Black,Male,46,Yes,A,1,Commission of Crime
12604,White,Male,34,Yes,A,1,Fled on Foot
12605,White,Male,27,,A,1,Unspecified
12606,White,Female,22,,A,1,Assaulted Officer
12607,White,Male,32,Yes,A,1,Tensed
12608,Black,Male,27,No,A,1,Tensed
12609,Black,Male,22,No,S,1,Commission of Crime
12610,Black,Male,24,No,A,1,Fled on Foot
12611,White,Male,32,Yes,A,1,Assaulted Officer
12612,Native American,Male,33,Yes,A,1,Assaulted Officer
12613,Asian,Male,38,No,A,1,Fled on Foot
12614,Black,Female,20,No,A,3,Assaulted Officer
12615,Black,Male,28,Yes,A,1,Fled in Vehicle
12616,Asian,Male,35,,A,1,Unspecified
12617,White,Male,21,Yes,OT,1,Tensed
12618,Black,Male,31,,A,1,Tensed
12619,Black,Female,21,,S,2,Commission of Crime
12620,White,Male,33,,A,1,Commission of Crime
12621,Black,Male,36,No,S,1,Unspecified
12622,Black,Male,20,No,A,1,Tensed
12623,Black,Male,34,,A,1,Tensed
12624,Unknown,Unknown,23,Yes,A,2,Commission of Crime
12625,Native American,Male,36,Yes,A,1,Assaulted Officer
12626,Black,Male,27,No,A,1,Fled on Foot
12627,White,Male,47,No,A,1,Tensed
12628,Black,Male,45,No,A,1,Unspecified
12629,Black,Male,28,Yes,A,1,Fled on Foot
12630,White,Male,33,Yes,A,1,Commission of Crime
12631,White,Male,71,No,A,1,Tensed
12632,Black,Male,46,,A,1,Fled on Foot
12633,Black,Male,29,Yes,S,1,Tensed
12634,Native American,Male,32,No,S,1,Tensed
12635,Black,Female,16,,A,1,Assaulted Officer
12636,Black,Male,41,Yes,A,1,Tensed
12637,White,Male,23,,S,2,Commission of Crime
12638,Black,Male,35,Yes,A,1,Fled on Foot
12639,Black,Male,25,No,A,1,Commission of Crime
12640,Black,Male,25,No,A,1,Tensed
12641,Black,Male,35,Yes,A,1,Commission of Crime
12642,Black,Male,22,,A,1,Commission of Crime
12643,Black,Male,31,Yes,A,1,Tensed
12644,Black,Male,44,,A,1,Commission of Crime
12645,Black,Male,30,Yes,A,1,Commission of Crime
12646,Black,Male,25,No,A,1,Tensed
12647,not recorded,Null,0,,S,1,Commission of Crime
12648,White,Male,24,,A,1,Commission of Crime
12649,Black,Male,43,Yes,A,1,Tensed
12650,Black,Male,20,,S,4,Commission of Crime
12651,White,Male,29,Yes,A,1,Assaulted Officer
12652,Black,Male,23,Yes,A,1,Assaulted Officer
12653,Black,Male,26,Yes,A,1,Commission of Crime
12654,Black,Male,23,,A,2,Tensed
12655,Black,Male,50,Yes,A,1,Unspecified
12656,Other / Mixed Race,Male,42,No,OT,1,Tensed
12657,Black,Male,17,Yes,A,1,Commission of Crime
12658,Black,Male,28,Yes,A,1,Tensed
12659,Black,Male,23,Yes,A,1,Fled in Vehicle
12660,Native American,Male,42,No,A,1,Tensed
12661,Black,Male,26,,A,1,Tensed
12662,Native American,Male,25,Yes,A,1,Tensed
12663,Black,Male,35,Yes,A,1,Fled on Foot
12664,Black,Male,26,No,A,2,Verbal Non-Compliance
12665,White,Male,66,Yes,OT,1,Tensed
12666,Black,Male,16,Yes,A,1,Fled on Foot
12667,White,Male,41,Yes,A,1,Fled in Vehicle
12668,White,Male,16,Yes,A,1,Assaulted Officer
12669,White,Male,27,Yes,A,1,Tensed
12670,White,Male,38,No,A,1,Commission of Crime
12671,Black,Male,31,No,A,1,Assaulted Officer
12672,Black,Male,25,Yes,A,1,Assaulted Officer
12673,Asian,Male,22,,OT,1,Tensed
12674,Other / Mixed Race,Male,17,Yes,A,1,Assaulted Officer
12675,White,Male,55,,A,1,Commission of Crime
12676,Black,Male,37,No,A,1,Commission of Crime
12677,Black,Male,40,,A,1,Unspecified
12678,White,Male,22,Yes,A,1,Verbal Non-Compliance
12679,Native American,Female,26,Yes,A,1,Commission of Crime
12680,Black,Female,25,Yes,A,1,Commission of Crime
12681,not recorded,Null,0,No,S,3,Unspecified
12682,Black,Male,45,No,A,1,Tensed
12683,White,Male,16,Yes,A,1,Fled on Foot
12684,White,Male,22,No,A,1,Tensed
12685,White,Male,26,Yes,A,1,Assaulted Officer
12686,Black,Male,25,Yes,A,1,Assaulted Officer
12687,White,Male,29,Yes,A,1,Verbal Non-Compliance
12688,Black,Male,50,No,A,1,Commission of Crime
12689,White,Female,21,,A,1,Tensed
12690,Black,Male,19,Yes,A,1,Fled on Foot
